592	315
592	315
572	421
572	421
522	497
522	497
454	542
454	542
437	553
437	553
404	573
404	573
368	589
368	589
300	598
300	598
297	598
297	598
273	594
273	594
203	576
203	576
169	562
169	562
126	538
126	538
95	509
95	509
71	476
71	476
20	385
20	385
8	334
8	334
6	300
6	300
10	273
10	273
19	243
19	243
41	189
41	189
72	116
72	116
111	74
111	74
185	30
185	30
223	16
223	16
231	14
231	14
269	7
269	7
300	2
300	2
323	2
323	2
331	3
331	3
366	14
366	14
408	28
408	28
432	43
432	43
492	81
492	81
526	113
526	113
562	182
562	182
592	244
592	244
