583	491
596	513
246	93
303	6
291	15
407	186
0	519
542	419
481	313
252	84
490	329
253	81
16	493
245	96
455	269
29	469
36	458
527	394
17	490
337	64
91	362
504	353
280	35
342	73
48	437
259	72
150	260
304	8
481	313
20	486
131	293
73	393
335	61
557	445
3	514
533	404
422	211
421	210
266	59
131	293
561	452
97	351
26	474
392	159
275	44
158	246
434	232
373	126
516	375
482	315
390	157
261	68
445	252
146	267
559	448
413	196
149	262
61	414
412	194
32	464
384	145
501	349
244	98
371	123
387	151
19	487
240	105
341	71
457	273
331	54
379	137
72	396
50	433
164	235
10	502
330	53
393	162
87	369
205	164
26	475
305	9
347	81
167	231
360	104
412	195
244	98
178	211
80	382
339	67
507	358
537	411
71	397
489	327
190	191
262	66
166	232
272	49
245	95
100	346
218	142
584	493
386	150
283	30
221	137
412	194
101	345
231	120
366	115
132	292
179	209
147	266
515	373
403	178
398	170
251	85
259	72
133	289
253	82
551	435
495	338
205	164
309	16
241	103
260	69
341	72
436	235
234	114
132	292
594	510
37	456
229	123
7	507
278	38
321	37
310	17
87	369
534	406
540	416
597	514
563	456
566	461
208	159
414	197
456	270
522	384
376	132
576	478
3	514
548	429
403	178
217	144
60	416
593	507
330	52
63	410
120	312
211	154
354	93
523	387
523	386
107	335
298	4
502	350
291	15
350	87
513	370
112	326
246	94
507	358
152	257
545	424
339	67
41	448
428	222
268	56
567	463
91	362
175	216
1	518
350	86
280	35
483	317
560	451
175	217
181	206
71	397
330	53
223	133
579	483
388	153
426	219
228	125
337	65
580	485
549	431
333	58
86	371
283	30
151	258
101	345
335	61
427	220
412	195
278	39
229	123
549	431
160	243
173	220
553	439
439	241
406	183
57	422
367	116
25	476
16	492
518	377
122	308
395	165
228	125
548	429
256	77
201	172
48	436
417	203
454	267
229	124
380	138
324	42
175	216
510	364
587	498
571	470
597	514
184	201
548	429
52	429
557	446
598	517
125	303
211	155
213	151
464	284
565	459
49	435
341	71
200	173
15	494
518	377
574	474
315	27
95	356
516	375
408	188
37	455
272	48
51	432
296	8
38	454
49	435
60	416
522	384
339	67
297	6
73	394
463	283
415	200
293	13
1	518
89	365
248	90
65	408
225	131
581	487
285	27
180	208
324	41
198	177
159	244
192	188
529	397
205	165
58	419
463	282
230	121
37	456
129	296
344	77
433	231
384	145
141	275
394	163
134	287
182	205
72	396
46	440
451	261
261	67
131	293
166	233
173	221
412	194
538	412
522	384
147	265
208	160
143	273
17	490
90	364
175	217
185	199
47	439
481	313
365	113
323	40
421	209
477	307
235	113
245	95
396	166
132	292
1	518
322	38
380	139
453	266
574	474
234	115
486	322
11	500
220	138
259	72
582	488
26	474
89	366
332	56
337	65
310	17
313	22
66	405
211	155
158	246
580	486
585	494
207	161
383	144
212	153
97	351
7	508
182	204
442	247
347	82
417	203
575	477
