471	406
322	252
183	509
294	99
262	103
327	200
222	167
275	47
268	62
478	375
499	360
503	370
253	481
269	125
317	345
355	468
279	46
311	34
246	133
293	45
224	304
135	395
296	119
223	315
298	285
221	252
247	473
428	385
292	31
181	309
377	280
311	41
299	11
321	67
315	119
198	287
502	489
275	205
414	226
338	345
329	335
242	202
225	400
409	226
297	215
309	177
320	49
483	377
324	104
357	148
165	370
170	389
444	362
444	461
296	36
67	500
138	339
571	479
283	43
257	99
309	21
176	336
440	390
245	197
343	358
330	233
366	246
290	205
314	50
390	444
351	235
446	300
347	127
503	359
345	206
314	240
385	326
274	75
88	498
320	124
389	350
236	227
300	30
529	407
300	6
352	159
413	377
341	267
292	185
187	381
127	393
310	97
322	209
302	175
240	235
279	227
283	398
374	198
290	20
478	484
455	501
295	11
319	365
311	39
513	413
171	387
503	453
330	105
304	83
315	259
206	282
279	513
251	401
385	336
314	345
123	345
476	339
393	171
287	37
228	366
243	215
212	397
330	57
376	279
437	317
283	178
313	233
385	236
285	50
361	189
413	206
287	104
297	15
541	449
93	397
363	237
367	218
324	87
359	106
321	93
173	260
536	428
381	265
429	408
321	46
283	479
288	68
373	188
313	71
306	17
215	156
230	254
304	42
300	3
306	209
451	414
313	318
261	229
259	126
317	93
424	294
262	429
309	158
396	245
420	364
358	224
308	38
298	11
425	218
279	38
375	254
289	161
398	319
279	177
106	441
255	309
140	354
300	1
253	113
228	393
400	362
401	504
308	63
280	81
335	435
338	500
206	450
338	82
352	203
243	119
308	84
166	254
301	512
109	410
333	100
392	183
29	482
285	86
285	293
402	515
306	15
333	243
300	11
343	117
350	132
110	332
341	94
181	227
299	6
453	415
242	331
375	190
283	175
434	415
406	492
202	411
385	217
308	402
194	196
300	49
302	156
269	112
365	200
357	206
372	372
234	177
450	368
436	275
194	410
397	358
300	54
233	477
294	341
387	216
301	8
167	318
313	70
367	143
581	503
509	372
242	377
255	125
301	3
57	475
294	34
374	148
305	73
431	235
281	147
304	22
282	177
260	194
253	180
406	386
279	178
505	436
138	393
156	406
437	447
193	200
310	184
239	413
273	216
271	345
322	283
142	345
247	164
309	442
282	143
334	91
303	222
346	176
344	488
234	132
342	367
330	74
406	288
523	504
287	161
165	265
269	236
299	106
428	293
254	153
275	92
336	169
352	156
326	450
303	36
300	5
541	422
398	244
265	307
103	358
163	504
415	412
301	67
344	177
336	85
202	270
394	236
216	339
115	399
262	75
346	383
331	329
360	235
446	343
291	48
378	233
463	474
157	330
450	461
132	367
196	416
60	428
486	517
334	358
301	3
407	389
278	282
254	211
306	13
249	267
299	7
317	44
251	176
281	440
330	188
192	250
429	422
260	92
427	292
299	4
298	40
213	310
337	112
309	489
325	94
504	466
332	413
350	163
217	499
357	308
322	81
271	164
268	231
198	225
467	339
319	345
300	431
489	346
144	485
332	314
198	416
219	179
215	305
297	9
300	2
315	37
294	19
540	513
248	258
222	227
266	313
438	287
269	110
268	67
354	125
410	216
305	351
354	336
300	47
186	247
284	195
336	217
563	488
311	26
281	107
390	187
419	223
266	156
282	50
316	159
238	139
245	359
357	170
378	152
435	491
282	172
