315	389
309	522
296	397
476	184
338	428
209	494
318	123
254	290
317	507
302	9
256	358
373	430
371	508
293	185
331	85
404	90
294	223
444	190
414	499
378	201
301	65
269	479
279	343
540	318
311	471
195	109
348	394
301	386
372	183
299	193
324	317
325	276
337	441
258	373
203	382
281	309
365	404
282	314
464	388
369	19
202	453
300	372
242	154
40	274
314	545
241	94
340	184
270	490
459	233
320	13
23	340
152	222
383	463
448	406
105	440
439	258
239	255
204	257
185	522
274	143
126	385
536	305
285	476
205	179
343	62
310	516
265	160
397	310
292	530
453	230
316	188
263	238
361	569
276	27
125	330
160	385
420	498
282	131
229	142
350	225
307	124
96	255
369	238
342	497
345	238
272	320
349	54
450	79
295	508
306	146
381	442
433	376
479	256
294	482
129	300
280	52
340	388
389	300
221	302
380	362
