575	419
486	535
471	546
278	1
282	599
475	57
144	44
397	17
88	512
224	10
410	21
427	571
215	13
314	599
74	497
454	43
472	55
511	513
546	129
483	63
219	12
97	80
69	491
318	1
446	562
17	201
72	106
578	412
215	13
492	530
19	195
140	553
109	531
49	464
126	56
435	33
466	549
185	23
52	468
107	71
587	387
149	559
386	13
76	101
22	412
179	26
56	126
215	13
586	210
89	513
86	510
393	15
570	430
272	2
504	81
246	5
226	10
577	415
394	16
415	577
96	81
355	594
181	25
35	160
395	584
402	18
159	564
18	402
359	6
505	81
30	430
164	33
487	534
505	81
158	36
422	574
17	399
471	546
541	122
580	193
141	554
249	595
350	5
296	599
414	23
257	596
218	12
305	1
574	178
224	10
376	10
444	37
118	62
364	7
197	581
319	1
355	6
450	41
12	384
328	598
233	592
347	596
488	533
417	576
196	19
555	142
580	407
207	585
169	569
85	91
169	31
182	25
306	599
512	88
152	40
382	588
470	53
388	586
427	29
265	597
492	530
541	122
456	556
57	475
489	532
22	188
373	590
150	41
244	6
87	511
92	516
366	8
1	324
96	81
88	88
339	597
18	198
443	563
494	528
24	417
383	588
349	595
181	575
291	599
383	12
364	593
470	547
100	523
76	499
562	446
531	109
532	490
283	599
168	31
91	515
111	68
489	68
91	515
196	581
114	535
582	198
43	454
576	183
469	547
509	515
206	16
216	588
585	393
234	592
169	569
459	46
474	56
130	53
151	560
432	569
573	424
470	53
207	15
246	595
83	507
159	36
185	23
499	524
540	480
51	133
465	50
426	28
596	348
118	62
371	591
363	7
130	53
289	599
468	548
198	18
251	595
567	436
71	107
167	32
42	147
242	6
397	17
219	12
587	213
538	482
371	591
433	568
187	23
365	8
407	580
346	4
513	89
88	512
299	599
345	4
80	97
340	597
40	449
84	508
210	586
473	55
436	33
472	55
462	48
134	549
44	144
136	551
210	14
502	79
82	94
133	51
72	106
308	1
551	464
423	573
469	547
599	276
489	532
594	241
29	172
422	26
350	5
137	49
128	55
469	53
143	45
295	599
408	579
390	14
590	376
520	503
56	474
128	55
103	526
28	426
14	210
587	387
146	43
76	499
153	39
417	24
215	587
67	112
467	549
279	599
256	4
157	563
535	114
281	599
234	8
42	147
307	1
8	368
275	598
420	574
447	561
487	66
405	19
188	578
4	252
465	550
257	596
544	474
246	5
245	594
341	3
408	579
162	34
10	224
486	535
476	58
376	10
474	544
430	30
151	560
121	60
514	510
398	583
294	599
233	592
160	565
420	574
89	513
141	46
292	599
214	13
433	32
566	438
463	49
421	26
352	595
116	536
78	501
43	454
579	190
364	7
255	596
100	77
139	47
266	598
130	547
0	300
47	461
311	599
520	503
383	588
378	589
371	9
119	61
51	133
3	258
459	554
404	581
577	185
264	3
532	110
88	512
287	1
113	534
53	130
211	586
439	35
155	562
385	13
491	531
90	514
530	108
154	562
22	188
14	210
540	480
583	399
594	359
8	232
93	83
478	59
300	600
434	568
245	6
90	86
405	581
462	552
515	91
197	19
438	34
0	300
317	599
182	25
101	76
167	32
421	26
268	2
397	17
299	1
293	1
49	136
226	590
520	97
203	17
56	126
482	62
146	43
189	22
207	585
180	26
583	399
478	59
317	599
460	47
543	475
367	592
396	16
197	581
494	72
14	390
168	31
253	4
313	599
282	599
237	7
460	47
356	6
579	190
132	52
444	37
466	549
462	552
374	590
282	1
44	144
103	526
559	149
331	598
512	88
565	440
60	480
415	23
179	26
330	2
109	69
81	505
215	587
240	593
571	428
109	531
590	376
476	58
490	68
80	97
492	530
293	1
280	599
331	598
528	106
565	440
123	542
584	396
490	68
231	591
359	6
315	599
118	62
439	565
325	598
505	519
456	556
301	1
589	220
220	589
86	510
185	23
428	29
364	7
297	599
176	27
254	596
391	585
595	354
189	578
597	258
41	451
201	583
472	55
495	527
372	591
169	31
34	162
275	2
585	393
221	589
526	103
500	77
541	478
31	432
578	188
316	1
525	498
50	465
259	3
50	135
553	139
175	572
468	52
396	16
572	426
516	92
47	461
229	591
577	185
590	376
209	585
135	550
199	582
496	527
178	26
450	41
534	487
57	475
282	599
43	454
464	49
426	28
197	19
477	58
240	593
445	562
279	1
579	190
109	69
247	595
400	18
579	190
223	11
421	574
313	1
556	144
409	21
50	465
197	581
40	449
301	1
343	4
264	3
50	135
570	430
529	493
571	172
521	98
225	10
367	8
597	258
179	26
259	3
145	44
11	220
26	178
228	591
297	599
240	593
514	90
43	454
293	599
485	536
584	204
111	68
394	584
114	65
204	584
27	424
530	108
154	562
7	236
466	549
63	117
483	537
309	599
259	597
229	591
275	598
108	70
349	5
27	176
292	599
419	575
507	517
178	574
240	593
115	64
442	36
268	598
540	120
81	95
366	592
422	574
113	66
313	1
312	1
494	528
478	59
380	589
282	599
148	558
423	573
570	430
200	18
381	588
409	579
560	449
288	599
283	599
474	544
83	93
538	118
13	213
381	12
187	577
289	1
261	597
452	42
537	117
576	417
205	16
60	480
136	551
422	574
576	183
516	508
215	13
25	181
455	44
541	122
132	52
270	2
25	181
418	575
530	108
439	565
528	106
577	185
84	92
18	198
195	581
9	372
23	185
169	31
206	584
497	74
59	478
236	593
187	577
455	44
162	34
208	585
372	591
6	241
463	551
59	122
341	3
301	599
264	597
28	174
230	9
455	44
36	442
303	599
247	5
333	598
101	524
559	149
586	210
197	19
383	12
50	465
532	110
230	591
