337	120
241	231
400	401
277	253
155	350
269	294
449	314
47	336
285	431
268	398
361	294
322	76
237	432
340	228
382	287
296	333
284	22
292	428
334	334
184	368
347	236
202	457
286	501
147	283
232	370
247	295
313	388
345	223
216	90
332	9
319	181
287	327
316	195
523	243
256	511
21	299
305	330
152	511
309	180
464	394
232	485
260	239
263	278
187	496
195	512
100	304
293	413
438	135
318	232
267	592
301	493
90	264
322	480
194	431
387	503
147	470
206	505
377	182
297	171
263	332
393	220
290	44
287	364
261	262
484	170
281	260
297	173
343	342
285	196
76	235
344	404
41	292
320	206
226	346
193	422
383	286
232	403
522	243
307	305
298	37
262	314
500	302
361	397
206	582
421	416
374	353
303	214
162	309
137	402
176	333
154	222
293	44
283	521
319	366
207	240
364	552
343	141
212	500
457	223
300	322
134	250
136	208
300	287
294	449
252	55
272	572
298	189
301	374
309	31
448	414
340	133
300	537
374	321
371	275
235	103
500	238
492	302
369	190
343	337
134	325
282	206
267	186
391	291
318	68
266	117
426	46
250	434
279	584
195	539
442	413
241	140
325	50
203	119
409	398
289	204
253	380
380	308
414	188
223	496
258	67
164	239
30	300
355	431
299	156
212	167
429	364
274	365
463	418
304	236
324	197
223	140
293	329
257	128
297	330
331	468
199	65
218	493
308	271
408	379
312	234
210	337
296	33
415	216
376	318
283	115
81	115
279	300
407	262
237	113
357	315
305	56
278	157
116	378
278	154
234	584
319	171
561	335
439	213
446	449
209	455
373	52
465	361
142	320
378	245
291	456
367	476
300	179
328	500
299	146
300	484
308	365
131	311
84	126
304	36
410	141
78	324
113	314
291	267
378	73
189	359
257	462
302	574
279	40
302	419
28	232
84	204
233	83
305	340
390	544
221	434
284	266
62	231
418	257
277	539
239	208
298	307
157	256
299	332
313	526
175	162
316	370
344	145
234	82
265	300
203	295
166	350
22	330
377	446
139	209
424	269
346	268
235	360
378	213
304	248
309	186
366	95
239	441
296	414
411	252
397	92
223	357
274	147
226	85
203	190
157	429
328	106
300	281
491	377
172	303
400	238
513	349
287	423
209	371
363	522
178	487
296	81
241	296
299	558
168	467
228	281
111	336
306	43
303	192
91	431
258	410
341	207
438	400
324	45
286	549
288	26
295	581
367	450
310	169
328	329
228	154
337	48
68	370
265	438
416	419
331	452
268	47
154	338
430	272
364	37
185	92
379	190
259	241
239	367
306	7
262	443
174	395
332	19
230	259
119	93
288	524
270	262
300	236
297	447
38	335
394	41
207	314
361	371
327	145
304	403
375	463
296	137
525	282
549	340
307	185
153	141
300	120
235	269
172	293
304	502
200	343
117	339
427	189
265	280
296	104
439	506
391	325
318	172
302	316
132	494
394	336
170	286
317	155
446	282
315	552
299	194
71	303
343	182
497	448
484	419
218	452
485	380
80	411
262	274
157	118
383	146
301	203
195	332
308	270
297	364
386	408
393	122
292	285
442	330
260	483
359	369
314	105
266	296
314	546
300	252
223	132
451	284
121	345
390	309
275	333
396	89
367	469
56	264
509	279
283	431
214	361
301	447
209	213
397	294
286	435
361	116
261	403
357	112
319	473
377	215
327	446
456	319
173	81
266	24
475	473
174	304
208	247
259	468
245	39
288	156
311	495
283	460
235	541
248	579
190	350
267	62
320	95
524	272
327	62
256	355
319	415
283	31
553	247
238	28
307	344
168	528
352	130
249	478
278	303
316	323
450	300
235	422
111	357
341	457
143	452
488	229
175	190
446	239
377	313
299	160
282	206
149	307
362	541
303	415
203	510
367	160
163	102
197	316
243	164
226	245
138	388
101	134
474	303
295	570
337	233
162	287
255	482
379	205
335	212
443	301
269	381
327	34
289	45
360	309
361	243
289	161
388	410
350	403
343	492
318	507
219	150
249	215
178	354
284	499
223	446
302	209
204	279
302	442
433	242
278	462
512	449
449	246
402	151
284	375
347	28
307	63
431	194
103	405
183	215
144	298
283	224
366	391
174	194
290	253
363	268
450	409
350	265
400	335
204	300
320	95
298	52
376	385
416	300
117	399
291	214
443	139
269	565
291	68
93	158
353	269
104	207
273	273
340	371
258	383
534	311
226	456
346	51
225	562
313	25
235	369
322	289
332	179
253	409
214	354
493	432
255	271
304	328
300	391
291	533
239	477
174	180
304	87
319	374
112	448
332	294
182	548
292	337
109	304
447	114
257	256
35	268
391	321
319	115
392	255
138	320
299	391
182	505
235	324
316	183
424	414
324	497
372	158
331	144
279	252
217	383
255	501
332	392
148	537
477	343
319	337
406	364
299	243
198	455
287	456
304	46
341	280
266	516
241	114
321	199
210	387
408	150
373	413
337	261
316	440
563	299
553	227
309	296
125	258
128	144
367	189
288	571
300	398
100	231
236	276
34	194
324	95
179	273
330	117
373	445
327	291
387	87
234	531
424	75
250	314
311	266
330	359
335	140
270	360
80	336
240	550
445	128
265	310
301	489
427	291
269	31
309	164
198	354
259	312
118	307
318	22
252	43
348	405
311	446
153	280
407	409
510	165
276	387
338	277
298	409
275	100
262	83
158	472
334	266
304	102
342	232
302	218
150	464
323	110
461	314
284	567
132	423
257	447
300	496
352	566
376	66
271	182
220	530
258	56
293	537
303	241
282	223
349	253
234	218
292	284
276	457
107	332
138	385
214	466
348	371
348	539
305	270
429	199
308	173
335	122
194	296
498	421
69	239
254	148
297	63
401	459
167	159
236	357
261	374
300	483
286	297
424	103
209	455
468	361
220	374
322	519
309	309
412	295
483	290
346	477
314	539
288	93
322	206
272	337
307	144
185	451
456	508
381	493
305	402
250	43
212	218
574	291
242	310
324	109
387	438
322	288
280	593
126	177
270	231
370	212
329	193
291	197
223	332
287	235
473	282
337	482
417	387
272	132
361	254
309	589
106	483
394	521
361	237
354	117
328	281
227	181
376	412
261	403
147	366
301	209
284	475
281	254
305	516
300	205
284	235
275	102
252	202
358	399
281	249
114	275
274	163
307	557
435	248
304	194
316	132
312	244
257	121
277	185
295	415
334	75
548	303
260	284
320	273
293	300
234	338
173	78
172	132
420	253
271	218
278	548
91	282
279	415
299	133
446	108
300	92
262	516
222	248
228	570
198	413
156	350
325	112
70	285
143	341
332	358
313	298
275	301
379	325
482	227
67	439
560	407
275	309
300	169
270	260
246	161
353	523
205	497
290	76
346	404
242	414
232	133
405	96
177	320
378	372
197	104
189	208
241	562
529	337
441	348
234	34
198	272
250	309
266	245
481	317
312	413
180	221
321	362
294	437
302	167
383	461
315	370
341	356
507	110
244	124
320	192
129	122
501	183
336	258
142	144
206	347
216	307
170	335
304	286
420	378
224	388
373	69
375	416
388	515
410	275
147	295
311	528
353	276
455	357
377	96
192	337
292	226
572	286
263	195
304	489
493	327
358	386
302	492
421	545
422	482
234	440
214	448
289	319
202	175
281	188
300	444
310	279
324	473
240	372
200	407
212	377
307	397
332	122
211	337
217	188
237	457
353	78
352	410
105	304
290	102
143	220
140	347
281	416
210	254
268	134
35	280
387	438
289	94
111	256
158	499
338	120
272	139
276	196
288	113
300	160
313	241
456	178
411	345
308	372
296	249
259	171
142	449
139	90
311	257
321	293
165	488
120	380
178	304
509	311
505	318
315	216
300	274
191	543
152	213
290	416
370	70
459	268
364	146
266	262
418	455
296	221
275	362
251	265
320	359
106	319
328	466
138	111
210	277
325	365
230	532
345	342
189	338
311	170
305	95
304	440
199	210
224	518
265	180
502	336
263	442
407	417
199	444
281	128
265	251
315	132
316	489
150	243
207	278
110	330
318	327
408	51
166	326
267	569
348	234
288	420
271	530
293	163
159	389
306	471
190	334
254	431
433	224
255	526
407	423
216	314
416	363
236	409
284	399
298	91
249	484
392	274
400	358
256	355
525	192
373	362
299	171
388	61
137	356
224	293
272	256
90	321
327	363
418	329
459	368
386	112
461	497
356	136
43	310
371	320
294	397
307	172
212	366
434	505
257	322
404	310
286	342
347	452
254	419
180	98
272	216
548	357
429	423
300	44
307	553
310	261
286	587
527	300
192	404
274	247
350	207
294	89
200	352
276	347
301	369
300	204
281	196
90	232
230	374
384	141
117	439
168	200
378	239
323	578
280	348
328	499
155	205
271	163
351	193
300	590
316	512
273	425
297	552
203	271
352	427
404	174
314	310
294	126
174	157
286	495
430	381
300	423
296	242
222	283
194	255
43	292
222	425
304	510
297	53
236	436
260	427
515	424
190	256
249	227
265	161
286	224
185	270
272	17
196	220
250	350
249	533
350	493
289	406
203	260
292	41
271	331
466	449
158	291
384	100
266	260
156	304
365	181
456	505
303	175
300	482
288	422
442	75
399	128
299	447
300	271
482	140
306	536
431	243
252	477
449	318
276	263
399	225
293	512
321	29
358	260
370	347
166	327
167	158
484	479
235	66
325	110
453	220
293	362
435	166
255	129
142	523
253	223
473	142
36	364
249	55
534	299
288	568
291	434
243	456
514	214
331	551
378	354
91	253
417	219
326	483
303	211
227	212
512	212
343	276
385	278
168	204
109	322
122	238
309	333
289	511
144	278
280	426
323	90
116	468
240	220
159	266
343	434
292	349
551	348
318	242
434	386
309	97
382	324
262	281
338	64
297	525
352	529
180	492
305	17
166	446
313	214
302	285
196	574
256	572
228	464
466	304
471	287
194	335
343	345
302	50
214	284
319	293
194	485
394	350
489	238
260	462
154	531
412	254
300	492
265	332
278	235
164	270
246	106
222	162
315	304
387	40
476	438
382	422
251	10
305	79
374	347
259	563
317	385
323	267
346	134
294	491
279	304
363	366
322	211
417	256
160	187
334	173
309	465
416	155
255	405
379	292
306	497
336	451
426	241
224	365
396	79
245	112
320	497
278	171
359	523
219	199
353	526
197	102
251	207
444	278
349	349
411	132
271	373
179	444
360	57
363	275
18	221
406	297
533	328
387	123
168	490
245	230
214	453
300	425
185	145
473	323
390	76
395	358
289	214
315	474
160	500
329	189
300	178
303	373
197	275
303	148
259	23
304	485
121	163
417	118
313	192
232	94
370	424
261	447
253	410
349	328
547	334
333	387
329	337
308	566
366	68
228	405
207	387
53	420
297	155
189	400
322	528
351	50
125	278
334	382
278	280
312	417
514	375
306	239
301	416
194	238
325	320
546	248
376	250
268	240
294	353
278	87
319	408
405	326
137	231
267	174
300	548
311	82
169	438
242	494
191	221
392	194
294	515
499	205
260	329
310	465
367	263
560	243
264	116
279	302
449	401
287	362
208	302
184	171
304	267
147	220
392	477
338	392
519	251
260	51
298	22
366	403
314	501
259	206
368	354
204	90
130	324
279	270
528	302
289	229
434	419
344	290
437	388
405	235
267	377
197	99
461	504
