169	567
179	572
169	567
139	550
194	578
179	572
194	578
202	581
139	550
107	527
240	592
224	588
240	592
260	596
214	585
224	588
214	585
202	581
267	597
280	598
267	597
260	596
280	598
300	599
55	468
42	448
55	468
69	488
34	433
42	448
34	433
26	416
94	514
69	488
94	514
107	527
17	394
10	367
17	394
26	416
8	357
5	340
8	357
10	367
4	331
5	340
4	331
1	300
460	551
449	558
460	551
478	539
436	565
449	558
436	565
416	575
498	521
478	539
498	521
530	490
384	586
357	593
397	582
384	586
397	582
416	575
341	596
357	593
330	597
318	598
330	597
341	596
318	598
300	599
565	435
585	388
555	452
565	435
555	452
530	490
588	375
593	353
588	375
585	388
598	319
593	353
598	319
598	304
113	68
148	43
97	83
113	68
97	83
71	109
204	18
199	20
204	18
220	13
183	27
199	20
183	27
148	43
244	7
250	6
244	7
220	13
277	2
250	6
277	2
300	1
22	194
37	162
22	194
17	206
55	130
37	162
57	127
55	130
57	127
71	109
7	246
5	255
7	246
17	206
2	279
5	255
2	279
1	300
427	30
455	46
427	30
408	22
474	59
455	46
487	69
474	59
487	69
500	80
361	8
347	5
368	10
361	8
368	10
408	22
319	2
347	5
319	2
300	1
543	130
568	171
543	130
535	117
568	171
580	198
535	117
500	80
590	229
596	259
587	218
590	229
587	218
580	198
598	279
596	259
598	279
598	304
