0	116
0	346
0	403
0	245
0	542
0	517
0	230
0	10
0	457
0	82
0	284
0	11
0	159
0	227
0	322
0	545
0	119
0	85
0	83
0	518
0	2
0	124
0	548
0	161
0	557
301	0
293	0
190	0
344	0
275	0
177	0
252	0
257	0
368	0
282	0
576	0
254	0
245	0
395	0
24	0
453	0
38	0
252	0
161	0
138	0
500	0
244	0
409	0
277	0
150	0
600	422
600	297
600	412
600	514
600	210
600	410
600	404
600	260
600	222
600	353
600	536
600	161
600	433
600	237
600	452
600	78
600	589
600	596
600	145
600	89
600	190
600	85
600	164
600	505
600	187
377	600
157	600
258	600
432	600
91	600
225	600
32	600
301	600
246	600
109	600
181	600
263	600
22	600
528	600
461	600
49	600
366	600
579	600
526	600
383	600
273	600
375	600
110	600
38	600
68	600
