367	131
359	371
333	458
434	471
430	104
580	420
328	584
432	338
322	449
303	572
112	241
492	373
30	584
81	233
416	159
339	522
296	252
191	342
441	251
328	177
280	354
209	381
347	321
212	434
1	12
5	403
129	118
593	79
343	372
368	256
177	531
169	436
552	175
469	110
17	65
275	25
35	531
531	144
123	587
46	164
531	547
2	122
41	97
580	392
259	264
198	53
121	153
120	394
395	471
506	385
489	486
351	16
457	159
278	226
595	563
314	354
353	41
458	93
314	70
330	435
197	408
176	17
163	391
363	367
405	208
172	217
117	440
417	444
384	217
511	367
544	532
365	451
368	499
440	296
73	169
248	197
154	481
585	467
540	0
189	263
299	336
503	491
120	306
531	448
515	158
233	2
318	362
297	160
165	13
272	174
578	55
584	193
389	7
518	166
200	520
556	543
352	409
127	291
551	432
491	353
215	410
322	17
545	449
387	343
259	498
439	277
72	330
271	243
218	437
466	534
331	227
251	394
592	264
230	357
358	406
507	522
543	552
155	407
533	133
191	148
583	216
25	239
377	520
242	0
309	537
202	422
64	30
550	141
352	40
395	269
225	344
432	40
87	61
578	543
181	235
362	257
156	176
105	466
335	540
195	308
331	188
369	484
524	363
576	91
259	574
424	71
316	290
79	414
67	189
555	319
422	77
22	93
62	425
259	256
551	298
168	185
351	261
252	194
427	208
223	432
269	470
241	71
482	553
322	0
399	11
337	41
300	273
209	169
433	253
309	126
445	518
35	565
53	174
22	270
257	384
454	217
178	179
219	112
592	136
87	363
400	292
257	154
323	570
181	499
361	144
464	16
284	532
74	52
378	300
300	202
578	463
433	289
375	298
297	360
10	387
113	122
209	340
214	206
566	212
87	159
219	352
331	162
441	297
551	121
352	450
506	67
561	481
84	501
311	399
464	474
196	494
307	578
31	526
229	394
314	523
556	303
82	103
463	88
473	432
432	504
93	197
107	165
275	506
571	416
382	597
484	113
417	61
179	350
301	527
121	471
211	92
590	490
227	186
251	510
285	68
16	102
133	41
172	588
268	247
506	327
473	225
448	522
222	564
507	242
599	394
271	308
277	145
235	97
505	268
441	280
508	91
266	206
234	497
472	356
112	178
589	124
187	399
449	201
71	48
233	187
441	60
122	332
356	104
198	10
487	442
525	377
560	376
60	420
330	546
571	328
266	105
272	558
136	210
498	58
392	539
464	492
39	489
23	411
315	388
202	505
580	360
396	231
127	416
545	493
529	40
130	206
127	151
40	334
420	479
63	537
389	579
156	346
22	285
394	572
527	553
133	73
465	585
209	12
67	317
77	437
473	22
545	193
243	320
143	162
540	450
86	594
113	195
448	352
561	155
342	365
572	275
218	430
156	194
33	390
504	405
35	158
48	17
195	140
242	584
418	238
59	118
288	233
553	239
218	523
541	96
103	304
494	422
548	149
280	334
496	519
132	18
137	55
449	469
29	564
160	164
285	509
117	56
44	546
137	500
117	277
308	567
178	59
240	415
593	17
90	83
361	28
241	210
242	121
496	245
314	150
416	206
220	163
318	292
595	464
485	444
149	269
372	485
443	272
520	576
156	478
580	579
320	49
44	424
514	458
98	518
567	316
63	36
452	365
67	261
492	225
96	397
518	276
497	278
117	132
264	423
97	457
244	586
298	402
89	49
421	358
138	436
248	211
137	481
383	174
327	528
505	215
328	258
132	88
365	334
84	67
229	599
35	509
341	581
75	251
588	31
327	375
492	514
543	95
2	417
498	266
519	465
86	64
47	39
259	381
566	208
341	185
98	148
200	239
236	88
190	336
40	575
540	340
12	245
507	380
518	24
298	46
493	267
184	558
345	304
543	398
239	73
540	554
421	266
547	170
372	271
536	173
499	102
96	342
207	217
278	414
200	314
137	94
71	67
370	486
516	577
340	327
340	68
500	122
448	518
304	427
49	85
452	13
95	279
487	379
88	433
588	576
253	500
77	52
464	484
361	324
586	94
334	333
218	198
490	164
416	162
307	245
335	23
503	342
464	486
501	447
91	458
370	560
545	176
480	366
285	132
401	244
273	332
249	515
156	139
41	86
265	596
176	524
